X,Y,class
9.27368,9.72531,1
9.43914,10.8487,1
9.16387,10.9981,1
9.2797,9.4619,1
10.1273,9.49996,1
10.6915,10.5014,1
10.1535,12.0213,1
9.66508,9.09204,1
8.51044,11.0857,1
9.98837,10.2538,1
9.82022,11.1819,1
11.1174,11.0493,1
10.9448,9.26248,1
10.7835,8.37342,1
8.01212,9.51872,1
10.0357,8.96311,1
10.941,9.90784,1
10.7798,11.4074,1
10.2834,9.95071,1
9.86265,11.6799,1
9.78713,8.33335,1
11.1215,10.6202,1
9.83247,9.23815,1
10.0062,8.31482,1
10.6602,9.75715,1
9.18616,9.75494,1
8.06673,9.85301,1
9.74857,9.11544,1
10.3965,10.5303,1
9.95538,9.42738,1
11.534,9.65748,1
11.3127,9.64201,1
9.25882,8.60656,1
10.2945,11.4539,1
7.51741,8.08423,1
9.59486,11.4418,1
9.68415,8.7392,1
9.06587,9.96728,1
9.05758,10.1814,1
9.97262,8.0174,1
9.9931,8.65453,1
9.98533,9.57949,1
11.1299,10.9461,1
9.42163,10.8534,1
9.51896,10.0844,1
8.35525,9.15414,1
8.55723,10.8659,1
8.46938,10.3971,1
9.26345,9.76228,1
9.8268,10.5163,1
10.5018,10.5113,1
8.34634,11.5538,1
9.8234,9.78665,1
9.33243,9.53023,1
11.5476,9.14424,1
8.52848,9.74571,1
9.01858,10.6699,1
11.0816,9.84939,1
9.50504,9.7231,1
8.5621,10.3577,1
9.76532,10.1195,1
11.1836,10.9386,1
11.3308,9.59003,1
10.4948,10.2254,1
10.4554,11.3019,1
9.78747,9.64507,1
10.2134,9.02845,1
9.35272,12.118,1
10.6019,11.1956,1
10.3368,10.1843,1
10.5843,11.4357,1
10.6052,8.96032,1
9.9035,10.3063,1
11.4562,10.5229,1
10.9501,9.62743,1
10.4477,11.0678,1
10.3521,9.14536,1
10.691,11.6352,1
10.1554,10.038,1
9.97988,9.23067,1
9.98936,9.46347,1
10.6393,9.81198,1
8.78959,10.0002,1
9.75755,9.07828,1
9.33416,10.9776,1
10.219,11.1378,1
9.73685,8.46099,1
9.23934,9.57875,1
10.1135,10.0365,1
10.6426,9.23525,1
10.568,8.98059,1
9.96833,9.50351,1
10.4113,8.71164,1
8.69678,9.22889,1
10.4238,10.8137,1
10.2183,10.8481,1
10.12,9.37699,1
9.31856,12.1734,1
9.98378,9.27434,1
7.9434,8.96656,1
7.9571,9.86311,1
10.608,10.6505,1
10.2784,10.7837,1
9.3307,11.2963,1
9.50218,9.96478,1
9.32874,10.882,1
11.1974,8.80218,1
9.189,12.0573,1
10.161,12.0564,1
10.1233,10.4563,1
11.3263,10.8715,1
9.05379,10.3039,1
11.1878,9.62598,1
8.48988,9.37972,1
11.0245,9.14259,1
10.2428,9.02843,1
9.69602,10.8591,1
11.0462,9.52049,1
10.3713,10.4095,1
10.9893,11.2174,1
8.93571,8.75934,1
9.22907,11.4948,1
9.99418,10.5574,1
9.79247,10.1781,1
10.6112,10.5557,1
10.9926,10.9829,1
12.785,10.7406,1
9.53257,10.2658,1
10.5684,9.66583,1
9.65551,9.27237,1
9.98467,10.2726,1
9.06365,9.43449,1
9.05542,8.29516,1
10.6591,10.7943,1
10.5545,9.60454,1
10.2358,10.3276,1
10.7838,11.0042,1
10.1762,9.05544,1
9.32576,8.65991,1
10.8997,8.54009,1
10.2655,12.4603,1
7.60616,10.1222,1
8.50056,9.63099,1
9.89788,10.8916,1
9.23311,8.43361,1
8.19543,10.5086,1
9.97105,9.2403,1
8.05515,10.3941,1
9.63861,9.18147,1
11.3756,8.66244,1
10.3217,9.29802,1
9.37857,9.4219,1
11.6775,9.18057,1
10.0455,10.0162,1
10.1227,9.66015,1
10.7344,11.7927,1
10.7361,9.05942,1
10.511,11.8614,1
11.0177,8.44721,1
9.2375,11.3782,1
8.94698,10.1862,1
9.6241,8.72667,1
10.6687,10.3777,1
10.5644,11.1514,1
9.6201,10.4032,1
8.62227,10.0752,1
9.96422,11.2419,1
9.50828,8.81193,1
10.5311,9.36429,1
10.2135,10.4776,1
11.7031,6.95989,1
10.9913,9.48644,1
10.2419,9.87715,1
8.34867,7.80876,1
10.1492,9.27585,1
10.8212,9.06264,1
10.1997,10.4784,1
10.5758,9.31211,1
9.61661,10.8339,1
12.382,10.8471,1
10.1532,10.668,1
9.48088,10.2909,1
10.2385,8.75303,1
10.1552,9.15089,1
8.8709,10.2016,1
9.3397,9.64244,1
10.0069,8.1584,1
10.0863,9.87019,1
9.46882,7.64504,1
10.3217,10.732,1
8.71733,10.2562,1
6.76325,11.3697,1
8.59158,10.1653,1
9.11191,8.70954,1
9.02712,9.37465,1
8.37972,9.38868,1
10.9613,10.6309,1
9.36363,9.96867,1
11.6683,10.3943,1
9.27594,10.8683,1
8.14237,9.15935,1
9.2138,10.0756,1
11.5735,9.11141,1
10.8237,9.4832,1
10.4944,10.3031,1
9.10792,10.2002,1
9.09693,10.7656,1
10.5299,8.84124,1
10.4566,8.89984,1
9.72813,10.7223,1
9.89665,10.9441,1
10.3303,9.92657,1
9.78035,9.76689,1
8.63652,11.6607,1
10.9548,11.0181,1
7.96744,9.71289,1
9.73461,9.6425,1
9.28141,10.7714,1
9.36369,10.9156,1
9.22713,8.07191,1
9.42643,11.1656,1
9.71505,9.67741,1
9.58395,10.5392,1
8.72584,10.8608,1
10.5199,9.1233,1
10.2218,10.2343,1
9.52653,11.5704,1
8.83192,11.2964,1
10.0521,9.25084,1
9.69272,10.6603,1
10.5373,10.1816,1
10.8817,8.14136,1
10.7592,9.28914,1
9.88445,7.81777,1
9.9707,7.91533,1
8.13151,10.2655,1
10.2488,10.6343,1
10.5741,11.0525,1
9.8556,12.2284,1
11.2863,10.3754,1
10.1118,10.1517,1
10.646,10.3845,1
11.0861,11.8778,1
10.7824,11.0043,1
10.4146,8.98186,1
9.68256,9.73055,1
9.46751,11.7817,1
9.41976,10.548,1
9.92378,11.6354,1
11.2136,10.2493,1
10.1722,10.6899,1
9.14174,9.72792,1
9.07854,9.4882,1
9.72993,9.05263,1
10.2411,8.90533,1
9.64449,11.3392,1
11.2928,11.3498,1
8.16388,9.58484,1
8.76587,9.49441,1
9.84121,9.66157,1
11.633,10.8381,1
9.17213,10.9351,1
10.8836,8.73013,1
9.77201,11.1604,1
9.75552,9.90142,1
11.9537,8.10877,1
9.22443,10.0759,1
9.2198,10.8791,1
10.1778,9.89894,1
8.28873,10.3212,1
9.92536,9.82163,1
9.55449,11.0411,1
9.69313,9.50429,1
8.68896,10.395,1
9.91865,8.66823,1
12.0568,10.0231,1
8.94139,9.75501,1
9.70172,11.0785,1
8.98275,10.2376,1
10.0842,10.7962,1
8.14245,10.4329,1
9.8046,8.72746,1
11.0199,9.15181,1
10.7389,11.4396,1
10.7484,11.062,1
8.77549,9.44476,1
7.61729,9.42471,1
9.80681,8.61751,1
11.3654,10.8786,1
8.26274,10.2077,1
8.75589,10.1413,1
10.3713,9.49462,1
10.8139,8.98916,1
10.9072,10.4032,1
9.30137,9.7833,1
10.5036,8.81208,1
11.2985,11.7509,1
10.7842,10.6099,1
9.09804,8.72793,1
10.6844,11.6212,1
10.7447,10.6197,1
10.5017,10.012,1
10.9079,9.77891,1
10.317,9.32283,1
9.10629,9.05452,1
10.1348,10.2042,1
10.6598,11.7251,1
10.0064,9.06059,1
10.0462,10.3844,1
9.94793,11.9372,1
8.7016,9.29133,1
9.77821,10.158,1
10.9455,9.90896,1
9.86526,11.014,1
10.9963,9.8634,1
9.29538,10.3876,1
11.8861,9.72172,1
10.5336,8.85951,1
9.96701,9.46235,1
10.6206,9.72337,1
9.64418,9.5268,1
10.7664,10.5082,1
10.6773,10.0652,1
8.95034,10.4434,1
9.80867,11.4846,1
10.4417,10.269,1
10.0649,10.0305,1
8.94407,9.66591,1
9.88612,12.192,1
9.78036,11.2145,1
11.0078,10.683,1
11.1341,9.18938,1
10.3391,10.2876,1
9.86422,9.44063,1
10.8143,9.88436,1
11.3659,10.691,1
8.65646,10.3237,1
10.7867,8.75954,1
7.92046,9.36452,1
9.32186,9.40324,1
9.47199,11.8397,1
8.02839,9.19823,1
9.7898,9.68249,1
10.3765,11.0935,1
10.9919,9.03939,1
8.70677,9.3449,1
10.2772,9.51322,1
9.82297,10.1063,1
10.3439,10.5939,1
9.9783,10.0157,1
11.7447,10.2745,1
9.51022,10.7616,1
10.2498,8.23757,1
8.04519,11.5654,1
10.2114,9.18284,1
10.2409,9.3532,1
10.913,12.6676,1
8.71843,9.62382,1
9.85183,10.3032,1
10.7861,7.88536,1
10.6494,9.42701,1
9.76747,10.3994,1
11.2201,9.35268,1
10.4722,10.4755,1
9.4276,7.67941,1
10.9485,9.79019,1
9.74159,9.91321,1
10.2649,9.98762,1
9.25492,12.1683,1
10.9476,10.0747,1
9.94516,9.97204,1
13.1522,9.49988,1
9.722,10.4403,1
9.73408,10.1795,1
12.7433,10.7071,1
9.77862,11.0065,1
10.2672,8.70779,1
8.03878,11.0481,1
8.83454,9.78059,1
11.0442,9.97426,1
10.3647,9.70409,1
11.3282,8.33452,1
9.94006,11.802,1
7.97472,11.8087,1
10.8022,9.23559,1
10.4096,9.2681,1
9.29084,10.0074,1
10.2151,8.23924,1
11.1214,11.1561,1
8.82217,10.9503,1
8.9907,11.2547,1
10.4441,9.78572,1
10.79,10.5631,1
12.4621,10.8407,1
11.1054,9.15791,1
8.98814,9.75665,1
10.6352,11.34,1
11.0124,11.9827,1
10.6137,9.43236,1
10.7274,10.0803,1
7.57435,8.95408,1
9.61112,11.1389,1
10.0738,9.30983,1
11.237,9.65904,1
10.8034,11.3027,1
9.99339,11.3569,1
11.9309,9.32975,1
10.6926,9.99797,1
10.2523,10.9789,1
10.8592,10.5893,1
9.36739,9.39661,1
10.121,9.29573,1
8.98223,9.17699,1
11.3333,11.2519,1
9.60716,10.6866,1
10.0422,9.30154,1
10.5623,9.52683,1
10.1482,11.1129,1
8.82436,11.1177,1
10.4223,10.0344,1
10.5886,8.77307,1
8.73711,11.1161,1
10.9417,10.5795,1
12.0478,10.7961,1
9.18024,10.1245,1
9.08912,10.0862,1
10.3947,6.48427,1
10.6352,9.91964,1
9.1716,8.9869,1
8.26976,12.1361,1
10.6776,9.92123,1
8.5678,10.3256,1
8.01683,10.1178,1
7.6816,8.08672,1
10.9232,8.80501,1
10.2032,9.88891,1
10.8223,9.45957,1
9.06739,9.21272,1
8.84233,8.41255,1
10.7885,10.9514,1
9.82914,11.1466,1
9.66055,10.1495,1
9.20303,9.82892,1
9.26927,10.5467,1
11.5378,9.97704,1
10.2602,11.6063,1
10.6332,11.8635,1
7.28624,10.5588,1
11.0869,9.56322,1
9.70052,8.19156,1
12.5787,11.1319,1
11.369,10.251,1
8.55083,12.3947,1
10.5922,9.40955,1
8.84417,9.20133,1
10.5628,11.3559,1
9.36923,11.0212,1
10.5407,10.3842,1
8.35284,10.249,1
12.2975,11.2957,1
8.17084,8.31539,1
8.4171,9.85358,1
10.0377,9.18262,1
10.0603,10.2533,1
10.5661,9.25123,1
7.05838,11.1501,1
10.8514,9.83256,1
8.59571,9.8418,1
9.00362,11.7384,1
9.42368,12.0718,1
11.0764,9.44742,1
9.03924,9.80741,1
11.0519,9.39128,1
10.97,10.5509,1
10.0656,10.8435,1
10.3266,8.57922,1
11.9289,9.09242,1
8.90102,9.75322,1
10.6762,10.751,1
11.0278,7.77149,1
10.6889,9.24715,1
10.0507,9.35858,1
10.7795,8.68041,1
10.6913,11.5842,1
10.8816,10.7311,1
11.5908,9.48938,1
8.14118,10.9059,1
8.78414,9.64905,1
9.79079,9.74639,1
9.17361,7.39597,1
9.6379,10.8793,1
10.0892,11.1695,1
10.848,8.97881,1
10.388,10.9689,1
9.58934,10.0869,1
9.70635,8.01859,1
10.7894,8.89424,1
9.75574,12.1785,1
11.3064,9.64552,1
11.4146,9.77783,1
10.0223,11.7411,1
7.80346,10.2788,1
7.90237,9.75335,1
9.61547,10.0699,1
10.827,11.0714,1
11.1982,10.1482,1
10.2981,11.3281,1
9.25833,9.44369,1
12.3126,9.64654,1
9.5456,8.87838,1
10.0766,10.7952,1
10.3275,10.3395,1
9.65051,10.563,1
9.55456,9.70169,1
9.00395,7.85389,1
9.27527,9.44322,1
9.50525,10.1027,1
11.2662,8.31558,1
10.4611,10.06,1
10.0308,8.1913,1
9.84852,10.8186,1
11.655,9.70718,1
10.7527,10.0742,1
9.27494,10.5148,1
10.1493,10.4789,1
9.11342,9.50366,1
11.2544,12.1207,1
11.1447,9.46187,1
8.67932,11.3412,1
10.6396,9.39401,1
10.3971,8.85825,1
8.54975,10.6305,1
8.65029,9.1956,1
10.2093,10.5219,1
10.9663,10.1106,1
9.50367,11.9888,1
11.9971,8.88423,1
10.8418,10.2508,1
10.9131,10.2303,1
10.2832,8.84412,1
9.65232,10.2347,1
10.3052,8.88913,1
10.3286,11.2637,1
9.26623,11.5431,1
10.1008,8.8865,1
10.5071,10.7883,1
11.1572,10.9603,1
9.43152,9.1535,1
11.2353,10.2556,1
8.55955,9.8018,1
10.9824,10.6297,1
10.0133,11.2524,1
11.2338,11.5172,1
10.9166,10.2075,1
11.1022,10.3433,1
9.13688,10.2528,1
10.1346,11.2504,1
9.56341,9.37883,1
9.92505,9.06711,1
11.3158,11.05,1
10.4848,8.19659,1
11.0223,10.0298,1
8.74431,9.66279,1
8.43701,9.29879,1
9.75382,9.2836,1
10.1591,10.0819,1
8.56076,10.5376,1
8.55416,8.35945,1
10.4041,9.18518,1
9.16555,10.8428,1
11.0003,9.09178,1
9.2032,8.07901,1
7.38815,10.7585,1
8.93493,11.6707,1
10.109,8.6975,1
10.8757,9.72742,1
10.2064,10.5806,1
10.6902,10.6106,1
8.96589,11.4813,1
11.0907,12.7217,1
9.86363,10.2338,1
8.28296,10.8021,1
9.94962,9.86014,1
9.22564,9.10674,1
9.39818,10.045,1
8.08003,11.2813,1
10.3857,11.4015,1
10.5705,8.61365,1
9.94829,10.3574,1
9.4329,6.84256,1
10.9275,9.45773,1
9.00576,9.59785,1
10.7726,10.4267,1
8.39869,10.299,1
10.1742,8.8525,1
9.38808,8.88187,1
9.63328,9.74682,1
9.25744,8.86957,1
10.6042,8.7725,1
10.7011,10.3336,1
9.89854,10.4541,1
8.60097,8.68248,1
9.82956,10.0017,1
9.9888,11.4949,1
11.0894,9.92204,1
10.4234,9.04843,1
8.56607,10.3199,1
10.9643,8.70919,1
10.8071,8.95749,1
10.6327,11.2512,1
10.5942,9.25199,1
10.9745,9.61533,1
12.0188,10.508,1
11.247,10.796,1
9.65254,9.10761,1
9.78444,8.08471,1
10.5119,8.15817,1
10.4852,10.2436,1
10.5789,11.0446,1
10.9824,9.16004,1
9.14013,12.8533,1
10.4833,9.92852,1
9.82294,11.1488,1
11.0227,10.9353,1
9.99352,10.0523,1
8.66139,9.20585,1
9.59645,8.47689,1
11.3933,9.24218,1
8.20791,8.48253,1
8.84896,11.9493,1
10.8741,10.6189,1
8.99932,11.1336,1
10.1803,7.87339,1
12.4886,10.0022,1
11.2203,9.43876,1
9.26502,10.9714,1
10.7358,11.6434,1
10.2732,8.5059,1
11.4459,9.33391,1
10.5716,9.93658,1
9.82329,10.2152,1
10.2796,9.45916,1
9.1167,11.1123,1
9.00253,10.7839,1
9.25123,8.77332,1
9.94129,10.3715,1
8.9014,10.4687,1
10.5839,11.1619,1
10.7364,9.14959,1
9.03011,9.87959,1
8.98165,11.0984,1
9.35066,11.8711,1
9.70208,9.36859,1
9.90017,10.0469,1
8.76744,9.70775,1
10.281,10.1527,1
10.3214,10.1695,1
9.68062,10.2598,1
11.3406,10.3434,1
10.7399,9.1067,1
11.2451,10.4226,1
10.4352,10.6904,1
10.3855,9.81591,1
9.43051,10.7436,1
9.49656,10.0865,1
11.3322,10.7271,1
11.8299,9.73169,1
9.77306,8.42248,1
10.8347,9.06936,1
10.6202,11.2135,1
10.5805,10.7875,1
9.94962,7.40904,1
9.43753,10.4693,1
10.292,10.0163,1
10.1062,9.04394,1
10.7812,10.3988,1
11.3738,9.76328,1
11.1834,8.09212,1
10.109,10.8886,1
11.9513,10.9004,1
11.7616,8.99295,1
10.2796,8.48034,1
10.5115,9.82936,1
8.10425,8.96213,1
10.5087,10.3352,1
9.47509,10.3023,1
10.7986,7.89487,1
9.66968,8.29694,1
8.46503,12.0048,1
9.65859,8.44922,1
10.0775,9.50557,1
11.1414,10.6616,1
11.0637,9.03189,1
9.95587,10.4497,1
9.87889,9.33638,1
9.93097,9.70882,1
10.02,11.4467,1
11.1214,9.85784,1
8.36976,10.5616,1
10.2895,10.3661,1
11.7173,8.38281,1
10.6908,8.96579,1
9.27845,10.0876,1
8.32704,8.6679,1
9.41947,10.3189,1
11.5147,10.936,1
11.3191,9.50056,1
11.0675,9.08833,1
10.3783,11.701,1
11.0058,10.0315,1
9.9166,9.61936,1
10.2263,10.4944,1
10.9268,10.393,1
9.23214,9.11519,1
9.12443,9.18177,1
10.7832,11.0487,1
9.01164,8.45139,1
11.6969,9.68614,1
9.8763,10.2805,1
10.541,11.0344,1
9.32049,12.0779,1
9.94474,9.36957,1
11.2385,9.95038,1
10.7057,9.38129,1
9.30067,10.4314,1
10.269,10.035,1
11.6579,9.62565,1
11.34,8.77194,1
9.29891,10.3009,1
8.70377,8.526,1
9.49535,8.78868,1
10.7922,8.24744,1
8.91259,10.4036,1
11.2775,9.72162,1
9.51521,8.60668,1
8.51221,7.56048,1
10.55,10.7215,1
10.5416,10.2605,1
8.40883,9.31547,1
9.41093,8.9665,1
9.51911,12.3671,1
10.8609,9.63746,1
10.0933,9.21568,1
10.8143,10.3633,1
9.89882,10.0351,1
10.7849,10.0904,1
9.22891,9.96697,1
10.1895,11.6986,1
9.61864,10.8901,1
11.7311,10.3735,1
10.766,9.68422,1
9.16449,7.96317,1
9.36866,7.90938,1
10.4774,9.98958,1
10.4181,9.31387,1
10.6199,8.41945,1
10.6363,9.54827,1
9.14763,8.08754,1
9.90594,10.0213,1
10.8473,10.3283,1
10.3729,9.66775,1
10.1257,10.6074,1
11.1144,9.44407,1
11.4312,10.5467,1
11.1085,10.1499,1
9.41072,7.86159,1
8.95181,10.732,1
10.8019,8.07243,1
11.4705,10.3534,1
10.2517,9.26762,1
9.52053,10.1919,1
11.975,10.8346,1
11.681,10.835,1
10.6502,11.2836,1
10.9564,10.9117,1
7.20731,10.4854,1
9.77368,11.5822,1
11.0468,8.83401,1
10.2247,10.7562,1
9.21998,11.2767,1
10.7687,9.50294,1
11.5693,10.863,1
8.69528,10.4054,1
7.92729,9.90471,1
8.90158,11.0258,1
11.7431,10.2819,1
10.8061,9.89948,1
8.09063,8.90886,1
10.4723,8.04032,1
10.567,8.27527,1
8.41038,11.454,1
9.67206,12.1395,1
11.3067,10.163,1
9.85279,8.66661,1
10.3385,9.598,1
9.98797,10.999,1
10.4811,11.1199,1
10.3141,8.55299,1
8.57948,9.69019,1
10.4287,10.261,1
11.1412,10.8708,1
8.85504,9.72607,1
8.83028,10.2267,1
10.1101,9.55209,1
9.60907,9.00671,1
10.8376,9.86766,1
9.32043,11.0264,1
10.4667,8.10795,1
8.11909,10.2621,1
10.4134,11.5209,1
9.24136,10.6507,1
10.0508,9.62928,1
9.93886,8.45802,1
9.3407,9.75042,1
10.2847,10.7442,1
9.90908,8.31551,1
9.60853,10.037,1
8.64029,9.88638,1
11.1903,9.22771,1
9.4742,10.2054,1
8.6317,11.9961,1
10.9593,11.2351,1
7.13419,9.64692,1
10.2616,10.5606,1
9.59099,9.2806,1
10.4493,11.2484,1
8.39354,9.14369,1
9.25174,10.068,1
10.6599,11.2267,1
11.0658,8.95511,1
10.3816,12.2939,1
9.23236,10.5542,1
9.30161,10.8051,1
10.4244,10.3123,1
8.76449,10.2573,1
9.64615,10.595,1
9.14658,9.10817,1
7.99318,10.5338,1
10.8159,11.0728,1
9.60484,10.1463,1
8.8554,11.3729,1
9.46963,11.5379,1
12.193,8.53604,1
10.263,11.264,1
10.7372,10.4453,1
8.7898,11.3303,1
9.49373,8.92274,1
9.29552,10.4522,1
10.6284,11.1767,1
9.08077,9.29071,1
10.3986,10.0972,1
10.1315,10.8935,1
10.9504,9.85967,1
10.3773,9.64411,1
9.86186,9.15589,1
12.0771,9.92074,1
9.70104,11.5756,1
9.22855,12.062,1
11.1633,9.80969,1
10.1847,9.44523,1
10.4299,11.1384,1
10.7556,11.309,1
8.50933,10.3568,1
10.9756,9.70219,1
9.25984,10.4869,1
12.982,10.9274,1
9.25941,9.18204,1
9.20206,12.1809,1
8.82912,9.65587,1
12.1244,10.835,1
11.2324,9.9005,1
10.3381,11.4061,1
9.24604,9.78566,1
9.73544,8.54671,1
8.99029,10.0259,1
7.64722,10.1981,1
9.55207,7.78117,1
8.95351,8.54734,1
11.5132,9.92192,1
8.6794,12.2226,1
10.8616,9.31309,1
10.7777,10.3515,1
9.73258,11.7161,1
9.21038,10.4637,1
10.0357,8.96289,1
10.7171,10.4438,1
10.3737,12.46,1
9.80531,10.2904,1
10.1363,8.36003,1
11.1043,10.2235,1
9.72455,9.88771,1
10.6424,11.6349,1
9.69733,9.68583,1
9.00401,9.45665,1
9.07165,10.2463,1
9.3103,9.36897,1
9.48628,8.70741,1
10.7791,8.63331,1
9.5849,9.29344,1
9.46484,9.95821,1
10.8605,10.902,1
11.9058,10.6621,1
7.35791,10.8915,1
9.81941,9.74399,1
9.50801,8.07399,1
9.996,10.1176,1
10.4568,9.8467,1
9.46731,10.1404,1
9.22676,11.3393,1
10.4124,11.6012,1
9.58376,11.1509,1
9.95032,8.40263,1
11.0077,11.6941,1
9.68189,11.351,1
10.5751,9.27499,1
8.03766,10.5435,1
8.17415,10.6039,1
8.88585,11.3575,1
9.89017,10.0479,1
9.39918,10.3893,1
10.4639,9.6653,1
10.607,11.5837,1
10.4774,10.02,1
10.329,10.8967,1
7.57978,10.3937,1
10.1605,9.06127,1
7.50238,11.0629,1
9.33877,8.79793,1
11.6799,9.29679,1
10.5017,8.29977,1
10.8874,10.0096,1
11.0689,10.7346,1
10.4895,10.3659,1
10.0436,9.46754,1
10.1031,8.89871,1
9.12419,8.93786,1
11.6101,9.47045,1
10.0681,10.4123,1
9.89294,9.16786,1
11.2878,9.4196,1
10.2251,10.9932,1
11.0289,10.1495,1
10.7544,8.72099,1
8.10309,9.12456,1
9.3496,9.09601,1
10.0505,10.1878,1
12.2218,10.7145,1
9.71237,10.8255,1
10.375,9.03853,1
9.42934,8.59774,1
10.1335,10.5782,1
9.94618,11.4737,1
9.2127,8.37042,1
10.8165,9.32297,1
9.75814,10.592,1
9.97179,9.60636,1
7.66294,9.21474,1
11.2211,9.94616,1
9.75114,10.9159,1
8.282,10.5542,1
8.42577,9.79276,1
9.54654,10.5224,1
9.10908,10.3866,1
10.5745,9.75583,1
8.73611,9.47437,1
10.8824,11.444,1
10.6814,6.95679,1
10.3871,10.1035,1
8.67082,8.5529,1
10.0306,8.43053,1
9.13593,10.3313,1
9.7227,10.3301,1
8.7059,10.0724,1
9.90429,10.7953,1
9.13262,8.43151,1
9.6092,11.5844,1
9.7972,8.911,1
8.93417,11.2254,1
10.7805,8.79336,1
8.97991,10.9731,1
8.68917,9.90114,1
9.55722,9.32272,1
10.9401,9.8308,1
9.89761,11.7326,1
12.0725,11.3057,1
10.2614,9.10268,1
10.7338,11.6526,1
10.1766,10.7414,1
9.21989,10.608,1
9.45671,10.0234,1
9.39243,9.40534,1
10.8483,9.72164,1
11.0935,10.9452,1
9.97272,10.5347,1
11.2565,10.1229,1
10.0165,11.6616,1
9.39377,11.6267,1
11.5768,10.1395,1
11.3216,8.68545,1
9.74508,10.2706,1
10.5359,9.15944,1
11.2144,9.50971,1
10.6518,10.1354,1
9.5084,9.51561,1
10.1738,9.94988,1
9.16983,9.78362,1
8.99305,10.4165,1
9.2782,9.66148,1
9.35307,10.1745,1
9.92702,9.83019,1
9.03912,11.0194,1
11.6907,9.55321,1
8.76408,10.0083,1
11.2317,9.79062,1
10.3026,8.10636,1
10.0473,11.3982,1
10.714,9.63053,1
8.87809,10.5944,1
8.99425,10.6496,1
9.47116,10.4733,1
9.79748,10.34,1
12.297,8.8475,1
8.52741,8.83947,1
9.9743,10.3836,1
11.4983,9.98318,1
11.6299,9.63549,1
11.5725,9.92857,1
10.0796,9.07177,1
9.07028,9.33788,1
10.6639,11.0343,1
11.2101,9.47082,1
10.8313,10.6911,1
10.4044,11.0654,1
9.45396,10.3307,1
8.85994,9.19146,1
11.1498,8.83018,1
8.80251,9.87263,1
11.2988,9.1418,1
10.229,7.94931,1
11.3975,10.6103,1
12.0141,9.91768,1
10.5719,8.42484,1
9.68777,10.3399,1
7.96964,8.24162,1
10.9147,9.13558,1
9.31054,9.53051,1
8.53713,10.7356,1
10.2179,10.9418,1
8.87763,11.4617,1
8.69791,8.92791,1
10.3063,9.31678,1
10.6971,10.1613,1
9.77894,8.98394,1
9.39619,9.84393,1
10.8513,11.8384,1
9.13872,8.41314,1
10.1571,9.48687,1
11.9282,11.6918,1
9.45024,8.83789,1
10.9579,11.8606,1
8.18094,10.007,1
10.2505,8.97247,1
10.3371,10.7857,1
9.95743,9.82015,1
9.76316,10.1343,1
9.99756,9.66085,1
11.1487,10.9149,1
10.6608,10.5389,1
9.67853,10.8586,1
11.5263,7.89842,1
9.76743,11.1213,1
10.2885,10.9641,1
10.8794,10.7984,1
10.4609,11.8732,1
10.1674,10.1924,1
9.4382,9.12889,1
10.8581,9.90644,1
8.54628,10.0013,1
9.56409,9.60314,1
9.29257,9.70912,1
9.2482,9.92845,1
9.82691,9.62485,1
10.2578,11.5335,1
10.3426,10.0412,1
7.71741,10.0118,1
9.89347,9.9196,1
11.0223,10.0033,1
9.60882,10.7139,1
11.2642,9.81227,1
9.86371,11.4596,1
9.40344,8.98004,1
10.3021,10.3374,1
7.98355,9.74233,1
9.90695,9.72511,1
8.76226,10.9863,1
9.89788,9.34447,1
10.3155,11.6008,1
10.2595,8.87504,1
8.75334,10.8186,1
8.92611,9.65729,1
10.2017,10.2077,1
6.91373,11.5249,1
9.80782,10.8267,1
8.32286,10.5948,1
9.68957,10.9095,1
9.84694,8.8541,1
10.3792,12.154,1
9.50849,10.66,1
10.6584,8.39228,1
9.08092,10.0798,1
9.6855,10.2974,1
10.1782,9.79821,1
9.93067,8.67582,1
10.6844,10.1993,1
10,9.33253,1
9.62283,10.8048,1
10.2672,10.6961,1
8.85072,9.98934,1
10.9965,10.1821,1
11.3213,9.15799,1
9.98287,10.1412,1
10.7532,9.81895,1
11.7262,11.8546,1
9.28138,10.0005,1
10.3007,11.1406,1
10.5359,9.45952,1
11.1286,10.3871,1
10.8493,10.6071,1
9.72018,11.3124,1
7.84812,11.2137,1
9.56854,9.94376,1
9.14654,9.09203,1
8.6524,9.59845,1
9.67388,10.4109,1
10.4445,9.34208,1
10.0877,10.4329,1
10.9887,10.7668,1
9.77055,9.16719,1
10.316,9.84013,1
8.41364,9.74096,1
9.41471,9.54865,1
10.3051,8.41998,1
9.57701,9.90732,1
10.5208,8.77132,1
10.0253,9.53468,1
7.85643,8.54174,1
10.3776,8.59058,1
10.9917,8.67833,1
10.4624,9.78497,1
9.61977,9.52812,1
11.2162,10.3981,1
9.83607,10.6665,1
11.1197,10.5801,1
11.0667,10.1457,1
9.23591,9.20931,1
10.0391,9.64488,1
8.95694,9.61143,1
9.53474,7.76407,1
10.5827,10.7631,1
10.0004,9.50019,1
9.97019,8.98826,1
9.52242,10.7163,1
10.0093,9.8923,1
7.78447,9.32974,1
7.15485,8.30119,1
10.155,10.5323,1
11.5261,10.3605,1
11.3281,10.2949,1
10.7862,11.877,1
10.508,9.24203,1
8.97474,9.62323,1
10.2372,9.39426,1
9.51341,9.46492,1
9.84987,13.0188,1
10.0539,10.6508,1
